para_id,content,category,publish_date_ap
art_2866863_para_6,"Integral Aerospace,* Santa Ana, California, is awarded an $8,346,051 modification (P00007) to a previously awarded firm-fixed-price contract (N0001918C1036). This modification exercises an option for the production and delivery of 63 external fuel tanks for the F/A-18E/F and EA-18G aircraft. Work will be performed in Santa Ana, California, and is expected to be completed in May 2023. Fiscal 2021 aircraft procurement (Navy) funds in the amount of $8,346,051 will be obligated at time of award, none of which will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"Dec. 8, 2021"
art_2866863_para_7,"The Boeing Co., St. Louis, Missouri, has been awarded a $93,393,287 bilateral requirements contract modification (P00021) to previously awarded contract FA3002-13-D-0012 for the Royal Saudi Air Force F-15SA Original Equipment Manufacturer Training Program. This modification adds an 18-month ordering period to the multi-year basic contract and involves 100 percent Foreign Military Sales to Saudi Arabia. Work will be performed at King Khalid Air Base, Khamis Mushayt; King Faisal Air Base, Tabuk; and King Abdul Aziz Air Base, Dhahran, Kingdom of Saudi Arabia, and is expected to be completed by Dec. 31, 2023. Foreign Military Sales funds in the amount of $88,000,000 are being obligated at the time of award, and the cumulative face value of the contract is not to exceed $554,400,000. The contracting activity is the 338th Enterprise Sourcing Squadron, Joint Base San Antonio Randolph, Texas. (Awarded Dec. 6, 2021)",AIR FORCE,"Dec. 8, 2021"
art_2866863_para_8,"CORRECTION: The contract announced Dec. 6, 2021, to FOAMTEC International LLC, Woodway, Texas (FA8529-22-C-0001), for domestic capacity extension of the production of foam-tipped swabs for the Department of Health and Human Services in care of the Joint Acquisition Task Force, was actually awarded today, Dec. 8, 2021.",AIR FORCE,"Dec. 8, 2021"
art_2866863_para_9,"CORRECTION: The contract modification (P00038) announced Dec. 6, 2021, to CAE USA, Arlington, Texas (FA8621-15-C-6309), for the Airborne Warning and Control System Flight Crew Trainer, was actually awarded today, Dec. 8, 2021.",AIR FORCE,"Dec. 8, 2021"
art_2866863_para_10,"CORRECTION: The contract announced Dec. 6, 2021, to Battelle Memorial Institute, Columbus, Ohio (FA7022-22-D-0003), for computational and experimental chemistry and computer modeling support, was actually awarded today, Dec. 8, 2021.",AIR FORCE,"Dec. 8, 2021"
art_2866863_para_11,"The Goodyear Tire & Rubber Co., Akron, Ohio (SPE7LX-22-D-0038, $66,338,435); and Michelin North America Inc., Greenville, South Carolina (SPE7LX-22-D-0039, $23,467,378), have each been awarded a firm-fixed-price, indefinite-delivery/indefinite-quantity contract under solicitation SPE7LX-21-R-0035 for aircraft tires. These were unrestricted acquisitions using justification 10 U.S. Code 2304 (a)(1)(A), as stated in Federal Acquisition Regulation 9.2. These are three-year contracts with no option periods. Locations of performance are Ohio, Virginia, South Carolina and North Carolina, with a Dec. 9, 2024, performance completion date. Using military service is Air Force. Type of appropriation is fiscal 2022 through 2025 defense working capital funds. The contracting activity is the Defense Logistics Agency Land and Maritime, Columbus, Ohio. ",DEFENSE LOGISTICS AGENCY,"Dec. 8, 2021"
art_2866863_para_12,"Cash-Wa Distributing, Kearney, Nebraska, has been awarded a maximum $45,925,200 fixed-price with economic-price-adjustment, indefinite-delivery/indefinite-quantity contract for fresh fruits and vegetables. This was a competitive acquisition with two responses received. This is a three-year contract with no option periods. Locations of performance are North Dakota, South Dakota and Nebraska, with a Dec. 6, 2024, ordering period end date. Using customers are Department of Agriculture schools and reservations. Type of appropriation is fiscal 2022 through 2025 defense working capital funds. The contracting agency is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania (SPE300-22-D-S751).",DEFENSE LOGISTICS AGENCY,"Dec. 8, 2021"
art_2866863_para_13,"FormLabs Inc.,* Somerville, Massachusetts, has been awarded a maximum $30,000,000 fixed-price with economic-price-adjustment, indefinite-delivery/indefinite-quantity contract for laboratory supplies and wares. This was a competitive acquisition with 32 responses received. This is a five-year contract with no option periods. Location of performance is Massachusetts, with a Dec. 7, 2026, ordering period end date. Using customers are Army, Navy, Air Force, Marine Corps and federal civilian agencies. Type of appropriation is fiscal 2022 through 2027 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania (SPE2DE-22-D-0009).",DEFENSE LOGISTICS AGENCY,"Dec. 8, 2021"
art_2866863_para_14,"Kandor Manufacturing,**Arebico, Puerto Rico, has been awarded a maximum $10,566,438 modification (P00005) exercising the first one-year option period of a one-year base contract (SPE1C1-21-D-1419) with four one-year option periods for men’s long sleeve dress shirts. This is a firm-fixed-price, indefinite-delivery/indefinite-quantity contract. Location of performance is Puerto Rico, with a Dec. 3, 2022, ordering period end date. Using military service is Army. Type of appropriation is fiscal 2022 through 2023 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania. ",DEFENSE LOGISTICS AGENCY,"Dec. 8, 2021"
art_2866863_para_15,"Propper International Inc., Cabo Rojo, Puerto Rico, has been awarded a maximum $9,659,160 modification (P00004) exercising the first one-year option period of a one-year base contract (SPE1C1-21-D-1420) with four one-year option periods for men’s long sleeve dress shirts. This is a firm-fixed-price, indefinite-delivery/indefinite-quantity contract. Location of performance is Puerto Rico, with a Dec. 13, 2022, ordering period end date. Using military service is Army. Type of appropriation is fiscal 2022 through 2023 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania. ",DEFENSE LOGISTICS AGENCY,"Dec. 8, 2021"
art_2866863_para_16,"CORRECTION: The contract announced Dec. 7, 2021, to L3Harris Technologies Inc., Rochester, New York (H9224122D0003), for development to integrate the AN/PRC-160 high frequency manpack radio in the MH-47 and MH-60 aircraft, was actually awarded today, Dec. 8, 2021.",U.S. SPECIAL OPERATIONS COMMAND,"Dec. 8, 2021"
art_2866863_para_17,"*Small business 
**Small disadvantaged business in historically underutilized business zones ",U.S. SPECIAL OPERATIONS COMMAND,"Dec. 8, 2021"
art_2865060_para_1,"ASRC Federal Space & Defense LLC, Beltsville, Maryland, has been awarded a $225,500,000 ceiling cost-plus-incentive-fee, cost-plus-fixed-fee, indefinite-delivery/indefinite-quantity contract for Rocket Systems Launch Program Mission Assurance. This contract provides for systems engineering, risk management, technical analysis, independent verification and validation, and quality assurance for launch missions, and planning and analysis for logistics concerns such as motor/component sustainment, aging surveillance, motor refurbishment, booster build, booster test, transportation/handling and system integration. Work will be performed at Kirtland Air Force Base, New Mexico, and if all options are exercised, is expected to be completed by Dec. 31, 2030. This award is the result of a competitive acquisition with three bids received. Fiscal 2021 research, development, test, and evaluation funds in the amount of $277,414 will be obligated at the time of award. Space Systems Command, Kirtland AFB, New Mexico, is the contracting activity (FA8818-22-D-0001). (Awarded Dec. 6, 2021)",AIR FORCE,"Dec. 7, 2021"
art_2865060_para_2,"Baker - AECOM Environmental Compliance JV, Moon Township, Pennsylvania, is awarded a $75,000,000 firm-fixed-price, indefinite-delivery/indefinite-quantity architect-engineering (A-E) contract (N62470-22-D-2007) for A-E services at Navy, Marine Corps and other Department of Defense (DOD) installations and federal agencies. The work to be performed provides for the preparation of studies, plans, specifications, design, reports, cost estimates, and all associated engineering services in support of Navy and other DOD environmental compliance programs. The term of the contract is not to exceed 60 months with an expected completion date of December 2026. Initial task order is being awarded at $6,161,260 for 2022 regulatory compliance and best management testing in support of Defense Logistics Agency, Energy fuel facilities. Work will be performed at various Navy and Marine Corps facilities and other government facilities within the Naval Facilities Engineering Systems Command (NAVFAC) Atlantic area of operations, including, but not limited to California (30%); Washington, D.C. (14%); Virginia (10%); Japan/British Indian Ocean Territory (9%); Florida (8%); Texas (4%); Maryland (4%); Georgia (4%); Europe (4%); Hawaii (3%); and the rest of the U.S. and other countries (10%). Work for this task order is expected to be completed by February 2023. Fiscal 2022 working capital (DOD) contract funds in the amount of $6,161,260 are obligated on this award and will expire at the end of the current fiscal year. Future task orders will be primarily funded by operation and maintenance, Navy. This contract was competitively procured via the beta.sam.gov website with three proposals received. NAVFAC Atlantic, Norfolk, Virginia, is the contracting activity.",NAVY,"Dec. 7, 2021"
